HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Group,GroupSize,CabinDeck,CabinNum,CabinSide,log_RoomService,log_FoodCourt,log_ShoppingMall,log_Spa,log_VRDeck,Surname,AgeBins,GroupBins,GroupSizeBins,CabinNumBins,log_RoomServiceBins,log_FoodCourtBins,log_ShoppingMallBins,log_SpaBins,log_VRDeckBins
Earth,False,TRAPPIST-1e,20.0,False,False,5485.0,1,G,880.0,P,0.0,2.302585092994046,4.418840607796598,2.70805020110221,6.558197802812269,Portananney,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Mars,True,TRAPPIST-1e,24.0,False,True,5487.0,1,F,1136.0,P,0.0,0.0,0.0,0.0,0.0,Nan,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,28.0,False,True,5488.0,4,B,186.0,P,0.0,0.0,0.0,0.0,0.0,Hoorherve,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,TRAPPIST-1e,15.0,False,True,5488.0,4,B,186.0,P,0.0,3.1354942159291497,8.82555985506085,0.0,6.2766434893416445,Hoorherve,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(0.0, 10.091]"
Europa,False,TRAPPIST-1e,53.0,False,False,5488.0,4,B,186.0,P,0.0,8.800113946766308,0.0,8.52674740422105,4.6913478822291435,Hoorherve,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Europa,True,TRAPPIST-1e,51.0,False,True,5488.0,4,B,186.0,P,0.0,0.0,0.0,0.0,0.0,Hoorherve,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,14.0,False,True,5489.0,2,G,881.0,P,0.0,0.0,0.0,0.0,0.0,Welles,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,1.0,False,False,5489.0,2,G,881.0,P,0.0,0.0,0.0,0.0,0.0,Welles,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,26.0,False,False,5490.0,1,F,1137.0,P,6.501289670540389,4.343805421853684,0.0,7.2991214627108,0.0,Emead,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,20.0,False,False,5491.0,1,G,882.0,S,0.0,0.0,6.214608098422191,5.655991810819852,4.6443908991413725,Solon,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,23.0,False,False,5492.0,1,F,1052.0,S,0.0,6.313548046277095,4.0943445622221,6.580639137284949,2.70805020110221,Prinson,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,22.0,False,True,5494.0,1,F,1053.0,S,6.490723534502507,0.0,0.0,5.087596335232384,1.3862943611198906,Keithunts,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,55 Cancri e,22.0,False,True,5496.0,1,G,882.0,P,0.0,0.0,0.0,0.0,0.0,Charryerry,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,13.0,False,True,5497.0,2,B,210.0,S,0.0,0.0,0.0,0.0,0.0,Covetive,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,TRAPPIST-1e,28.0,False,True,5497.0,2,B,210.0,S,0.0,0.0,0.0,0.0,0.0,Covetive,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,40.0,False,True,5499.0,1,G,884.0,S,0.0,0.0,0.0,0.0,0.0,Hickley,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,55 Cancri e,21.0,False,False,5500.0,1,D,175.0,P,8.301025253838453,0.0,3.871201010907891,4.430816798843313,0.0,Cuche,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,35.0,False,True,5501.0,1,G,885.0,S,6.555356891810665,4.653960350157523,1.791759469228055,4.343805421853684,0.0,Alldson,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,22.0,False,False,5504.0,1,F,1140.0,P,4.962844630259907,7.176254532017144,0.0,0.0,0.0,Benderez,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,37.0,False,True,5506.0,1,D,166.0,S,0.0,0.0,0.0,0.0,0.0,Speedgear,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,21.0,False,False,5507.0,1,E,356.0,S,0.0,0.0,0.0,0.0,0.0,Saf,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,50.0,False,False,5508.0,1,G,890.8665708789216,S,0.0,5.883322388488279,0.0,6.431331081933479,1.6094379124341003,Potters,"(42.0, 79.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,27.0,False,True,5509.0,1,F,1055.0,S,0.0,0.0,6.68586094706836,0.0,0.0,Douglasen,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,20.0,False,True,5510.0,1,G,887.0,S,0.0,0.0,0.0,0.0,0.0,Ingston,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,15.0,False,True,5511.0,2,G,884.0,P,0.0,0.0,0.0,0.0,0.0,Gallenry,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,PSO J318.5-22,25.0,False,False,5511.0,2,E,346.0,P,3.6888794541139363,0.0,5.135798437050262,3.044522437723423,7.247080584585756,Gallenry,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(300.0, 700.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,31.0,False,False,5512.0,2,A,67.0,S,0.0,5.420534999272286,0.0,5.71042701737487,8.316544717929398,Chsere,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Europa,False,55 Cancri e,31.0,False,True,5512.0,2,B,211.0,S,0.0,9.007367027451355,6.951772164398911,6.551080335043404,3.8501476017100584,Chsere,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,TRAPPIST-1e,18.0,False,True,5514.0,4,G,889.0,S,0.0,0.0,0.0,0.0,0.0,Monroellynn,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,PSO J318.5-22,2.0,False,True,5514.0,4,G,889.0,S,0.0,0.0,0.0,0.0,0.0,Monroellynn,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,27.0,False,True,5514.0,4,G,889.0,S,0.0,1.9459101490553132,0.0,6.703188113240863,4.68213122712422,Monroellynn,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,0.0,False,True,5514.0,4,G,889.0,S,0.0,0.0,0.0,0.0,1.5607104090414066,Monroellynn,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,22.0,False,False,5515.0,1,F,1141.0,P,6.63200177739563,0.0,3.8501476017100584,0.0,0.0,Prestonard,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,43.0,False,False,5517.0,1,E,357.0,S,0.0,0.0,0.0,0.0,0.0,Brazo,"(42.0, 79.0]","(3350.0, 7500.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,56.0,False,True,5520.0,1,G,890.0,S,0.0,1.6094379124341003,6.658011045870748,0.0,0.0,Nasquez,"(42.0, 79.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,28.0,False,False,5521.0,1,F,1058.0,S,0.0,0.0,0.0,6.517671272912275,4.8283137373023015,Boltertley,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,55 Cancri e,42.0,False,True,5522.0,3,E,358.0,S,3.4657359027997265,0.0,0.0,6.455198563340122,0.0,Hinglendez,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(300.0, 700.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,20.0,False,True,5522.0,3,F,1059.0,S,0.0,0.0,0.0,6.556778356158042,0.0,Hinglendez,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,27.0,False,True,5522.0,3,F,1059.0,S,6.2324480165505225,6.373319789577012,2.302585092994046,6.505988459749082,0.0,Hinglendez,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,PSO J318.5-22,29.0,False,False,5523.0,1,G,885.0,P,0.0,0.0,3.044522437723423,0.0,5.998936561946683,Pearsalason,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(0.0, 10.091]"
Earth,False,55 Cancri e,36.0,False,True,5524.0,1,F,1060.0,S,4.454347296253507,0.0,6.302618975744905,2.772588722239781,0.0,Hendrys,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,23.0,False,False,5526.0,2,F,1061.0,S,0.0,0.0,1.6094379124341003,4.983606621708336,0.0,Stroyledgez,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,64.0,False,True,5526.0,2,G,891.0,S,0.0,0.0,0.0,0.0,0.0,Stroyledgez,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,19.0,False,False,5527.0,4,G,886.0,P,0.6931471805599453,0.6931471805599453,0.0,0.0,7.470793774195062,Dickman,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Earth,True,55 Cancri e,1.0,False,False,5527.0,4,G,886.0,P,0.0,0.0,0.0,0.0,0.0,Dickman,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,49.0,False,False,5527.0,4,G,886.0,P,0.23104906018664842,0.0,0.0,0.0,0.0,Dickman,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,55 Cancri e,0.0,False,True,5527.0,4,G,886.0,P,0.0,0.0,0.0,0.0,0.0,Dickman,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,18.0,False,False,5528.0,1,F,1143.0,P,0.0,5.666426688112432,3.58351893845611,0.0,6.077642243349034,Peckerson,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(0.0, 10.091]"
Europa,False,55 Cancri e,39.0,False,False,5529.0,1,C,174.0,P,8.638702608813434,4.890349128221754,0.0,0.6931471805599453,7.503840746698951,Unfile,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Mars,False,TRAPPIST-1e,37.0,False,False,5530.0,2,E,347.0,P,2.3978952727983707,3.044522437723423,6.767343125265392,4.7535901911063645,0.0,Mesty,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(300.0, 700.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,44.0,False,True,5530.0,2,F,1144.0,P,0.0,0.0,0.0,0.0,0.0,Mesty,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,PSO J318.5-22,43.0,False,False,5531.0,2,F,1145.0,P,6.706862336602747,0.0,6.42648845745769,0.0,0.0,Brity,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,33.0,False,True,5531.0,2,F,1145.0,P,0.0,0.0,0.0,0.0,0.0,Brity,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,TRAPPIST-1e,20.0,False,True,5535.0,3,G,893.0,S,3.7376696182833684,5.407171771460119,0.0,3.784189633918261,6.400257445308821,Arner,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,0.0,False,True,5535.0,3,G,893.0,S,0.0,0.0,0.0,0.0,0.0,Arner,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,False,55 Cancri e,4.0,False,True,5535.0,3,G,893.0,S,0.0,0.0,0.0,0.0,0.0,Arner,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,20.0,False,True,5536.0,1,F,1062.0,S,0.0,0.0,0.0,0.0,0.0,Pure,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,50.0,False,False,5537.0,1,F,1063.0,S,6.53813982376767,0.0,3.4339872044851463,6.637258031284457,6.061456918928017,Bancy,"(42.0, 79.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Mars,True,TRAPPIST-1e,47.0,False,True,5538.0,2,F,1146.0,P,0.0,0.0,0.0,0.0,0.0,Gele,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,17.0,False,True,5538.0,2,F,1146.0,P,0.0,0.0,0.0,0.0,0.0,Gele,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,TRAPPIST-1e,26.0,False,False,5539.0,1,B,187.0,P,0.0,7.367708572374371,0.0,5.4510384535657,8.99230873254815,Officled,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(-0.001, 300.0]","(-1.0, 0.0]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,21.0,False,True,5540.0,1,E,360.0,S,3.6888794541139363,5.8888779583328805,0.0,0.0,0.0,Andackson,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(300.0, 700.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,20.0,False,True,5541.0,1,F,1147.0,P,0.0,0.0,0.0,0.0,0.0,Kra,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,True,TRAPPIST-1e,26.0,False,True,5543.0,1,C,175.0,P,0.0,0.0,0.0,0.0,0.0,Platch,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(-0.001, 300.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,43.0,True,False,5544.0,1,F,1149.0,P,7.356279876550748,0.0,0.0,0.0,4.983606621708336,Stité,"(42.0, 79.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.091]"
Earth,False,PSO J318.5-22,34.0,False,True,5545.0,3,G,894.0,S,0.0,0.0,6.542471960506805,1.3862943611198906,4.356708826689592,Rigginsen,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,TRAPPIST-1e,11.0,False,True,5545.0,3,G,894.0,S,0.0,0.0,0.0,0.0,0.0,Rigginsen,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,0.0,False,True,5545.0,3,G,894.0,S,0.0,0.0,0.0,0.0,0.0,Rigginsen,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Europa,False,55 Cancri e,28.0,False,False,5546.0,1,D,176.0,P,6.311734809152915,8.557182839632397,0.0,7.716460800176355,7.393263094763838,Brathful,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(-0.001, 300.0]","(0.0, 9.57]","(0.0, 10.303]","(-1.0, 0.0]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,33.0,False,True,5550.0,1,G,895.0,S,4.852030263919617,6.61472560020376,2.302585092994046,0.0,0.0,Poperez,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,TRAPPIST-1e,22.0,False,True,5551.0,1,G,888.0,P,0.0,0.0,0.0,0.0,0.0,Foledges,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,28.0,False,False,5552.0,3,F,1150.0,P,0.0,0.0,0.0,0.0,0.0,Potie,"(17.0, 42.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,True,TRAPPIST-1e,11.0,False,True,5552.0,3,F,1150.0,P,0.0,0.0,0.0,0.0,0.0,Potie,"(-0.001, 17.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Mars,False,TRAPPIST-1e,60.0,False,False,5552.0,3,F,1150.0,P,3.9512437185814275,2.3978952727983707,6.626717749249025,7.253470382684528,4.927253685157205,Potie,"(42.0, 79.0]","(3350.0, 7500.0]","(1, 8]","(700.0, 1175.0]","(0.0, 9.57]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,PSO J318.5-22,43.0,False,True,5555.0,1,G,896.0,S,0.6931471805599453,0.0,5.365976015021851,2.0794415416798357,6.553933404025811,Blanglison,"(42.0, 79.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(0.0, 9.57]","(-1.0, 0.0]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,False,TRAPPIST-1e,27.0,False,False,5556.0,1,E,361.0,S,0.0,0.6931471805599453,6.504288173536645,6.8001700683022,3.784189633918261,Hanner,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(300.0, 700.0]","(-1.0, 0.0]","(0.0, 10.303]","(0.0, 10.064]","(0.0, 10.017]","(0.0, 10.091]"
Earth,True,TRAPPIST-1e,37.0,False,True,5557.0,1,G,890.0,P,0.0,0.0,0.0,0.0,0.0,Mathison,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
Earth,True,55 Cancri e,23.0,False,True,5559.0,1,G,897.0,S,0.0,0.0,0.0,0.0,0.0,Leonzaley,"(17.0, 42.0]","(3350.0, 7500.0]","(0, 1]","(700.0, 1175.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]","(-1.0, 0.0]"
